year,countries,region,hf_score,ef_score,population
2020Ukraine,Ukraine,2020,"20,263,148","23,470,611",
2001United Arab Emirates,United Arab Emirates,2001,"2,238,739","1,063,983",
2002United Arab Emirates,United Arab Emirates,2002,"2,364,952","1,113,817",
2003United Arab Emirates,United Arab Emirates,2003,"2,538,205","1,173,726",
2004United Arab Emirates,United Arab Emirates,2004,"2,815,233","1,253,344",
2005United Arab Emirates,United Arab Emirates,2005,"3,229,499","1,358,723",
2006United Arab Emirates,United Arab Emirates,2006,"3,807,368","1,492,804",
2007United Arab Emirates,United Arab Emirates,2007,"4,517,658","1,651,188",
2008United Arab Emirates,United Arab Emirates,2008,"5,266,106","1823,38",
2009United Arab Emirates,United Arab Emirates,2009,"5,922,677","1,994,691",
2010United Arab Emirates,United Arab Emirates,2010,"6,395,966","2,154,032",
2011United Arab Emirates,United Arab Emirates,2011,"6,648,748","2298,03",
2012United Arab Emirates,United Arab Emirates,2012,"6,713,315","2,428,283",
2013United Arab Emirates,United Arab Emirates,2013,"6,653,157","2,544,751",
2014United Arab Emirates,United Arab Emirates,2014,"6,565,277","2,648,905",
2015United Arab Emirates,United Arab Emirates,2015,"6,520,854","2,742,042",
2016United Arab Emirates,United Arab Emirates,2016,"6,537,834","2,823,141",
2017United Arab Emirates,United Arab Emirates,2017,"6,595,482","2,891,724",
2018United Arab Emirates,United Arab Emirates,2018,"6,680,357","2,950,609",
2019United Arab Emirates,United Arab Emirates,2019,"6,766,806","3003,72",
2020United Arab Emirates,United Arab Emirates,2020,"6,836,349","3,054,051",
2001United Kingdom,United Kingdom,2001,"28,833,604","30,290,673",
2002United Kingdom,United Kingdom,2002,"28,960,222","30,366,072",
2003United Kingdom,United Kingdom,2003,"29,105,237","30,456,192",
2004United Kingdom,United Kingdom,2004,"29,287,102","30,585,658",
2005United Kingdom,United Kingdom,2005,"29,517,485","30,770,468",
2006United Kingdom,United Kingdom,2006,"29,802,575","31,018,774",
2007United Kingdom,United Kingdom,2007,"30,134,133","31,321,021",
2008United Kingdom,United Kingdom,2008,"30,491,503","31,653,595",
2009United Kingdom,United Kingdom,2009,"30,845,661","31,982,959",
2010United Kingdom,United Kingdom,2010,"31175,28","32,284,521",
2011United Kingdom,United Kingdom,2011,"31,472,428","32,549,494",
2012United Kingdom,United Kingdom,2012,"31,741,626","32,783,674",
2013United Kingdom,United Kingdom,2013,"31,989,179","32,994,836",
2014United Kingdom,United Kingdom,2014,"32,226,444","33,196,604",
2015United Kingdom,United Kingdom,2015,"32,461,498","33,398,651",
2016United Kingdom,United Kingdom,2016,"32,695,427","33,602,517",
2017United Kingdom,United Kingdom,2017,"32,924,082","33,803,381",
2018United Kingdom,United Kingdom,2018,"33,144,305","33,997,373",
2019United Kingdom,United Kingdom,2019,"33,351,435","34,178,726",
2020United Kingdom,United Kingdom,2020,"33,542,415","34,343,589",
2001United Kingdom (and dependencies),United Kingdom (and dependencies),2001,"29,046,912","30,512,209",
2002United Kingdom (and dependencies),United Kingdom (and dependencies),2002,"29,176,383","30,590,204",
2003United Kingdom (and dependencies),United Kingdom (and dependencies),2003,"29,324,313","30,682,982",
2004United Kingdom (and dependencies),United Kingdom (and dependencies),2004,"29,509,194","30,815,198",
2005United Kingdom (and dependencies),United Kingdom (and dependencies),2005,"29,742,667","31,002,871",
2006United Kingdom (and dependencies),United Kingdom (and dependencies),2006,"30,030,943","31,254,244",
2007United Kingdom (and dependencies),United Kingdom (and dependencies),2007,"30,365,759","31,559,698",
2008United Kingdom (and dependencies),United Kingdom (and dependencies),2008,"30,726,318","31,895,424",
2009United Kingdom (and dependencies),United Kingdom (and dependencies),2009,"31,083,292","32,227,615",
2010United Kingdom (and dependencies),United Kingdom (and dependencies),2010,"31,415,313","32,531,577",
2011United Kingdom (and dependencies),United Kingdom (and dependencies),2011,"31,714,316","32,798,412",
2012United Kingdom (and dependencies),United Kingdom (and dependencies),2012,"31,984,949","33,033,973",
2013United Kingdom (and dependencies),United Kingdom (and dependencies),2013,"32233,62","33246,27",
2014United Kingdom (and dependencies),United Kingdom (and dependencies),2014,"32,472,026","33,449,175",
2015United Kingdom (and dependencies),United Kingdom (and dependencies),2015,"32,708,449","33,652,554",
2016United Kingdom (and dependencies),United Kingdom (and dependencies),2016,"32,943,977","33,858,057",
2017United Kingdom (and dependencies),United Kingdom (and dependencies),2017,"33,174,471","34,060,755",
2018United Kingdom (and dependencies),United Kingdom (and dependencies),2018,"33,396,668","34,256,697",
2019United Kingdom (and dependencies),United Kingdom (and dependencies),2019,"33,605,728","34,439,971",
2020United Kingdom (and dependencies),United Kingdom (and dependencies),2020,"33,798,469","34606,62",
2001United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2001,"413,462,461","416,193,078",
2002United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2002,"423,612,938","426,395,021",
2003United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2003,"434,048,443","436,864,981",
2004United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2004,"444,811,955","447,654,332",
2005United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2005,"455,938,476","458,803,238",
2006United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2006,"467,440,549","470,327,323",
2007United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2007,"479,325,829","482,229,788",
2008United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2008,"491616,53","494,520,613",
2009United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2009,"504,334,804","507,205,718",
2010United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2010,"517,492,951","520,286,405",
2011United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2011,"531,098,372","533,766,132",
2012United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2012,"545,138,348","547,638,361",
2013United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2013,"559,577,802","561,879,012",
2014United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2014,"574,367,349","576454,93",
2015United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2015,"589,465,802","591,337,551",
2016United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2016,"604,861,097","606,518,541",
2017United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2017,"620545,24","621,989,311",
2018United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2018,"636,485,458","637,720,064",
2019United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2019,"652,644,714","653,675,858",
2020United Nations Economic Commission for Africa (UN-ECA),United Nations Economic Commission for Africa (UN-ECA),2020,"668,995,562","669,831,029",
2001United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2001,"261,325,929","267,884,303",
2002United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2002,"264,801,211","271637,42",
2003United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2003,"268213,76","275327,42",
2004United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2004,"271,588,463","278,963,829",
2005United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2005,"274,943,544","282,554,487",
2006United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2006,"278,283,045","286,098,732",
2007United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2007,"281,602,023","289,596,938",
2008United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2008,"284,899,377","293,060,356",
2009United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2009,"288,171,472","296,503,136",
2010United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2010,"291,414,898","299,934,545",
2011United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2011,"294,631,427","303,360,411",
2012United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2012,"297820,83","306,775,804",
2013United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2013,"300974,74","310,166,402",
2014United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2014,"304,082,161","313,511,533",
2015United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2015,"307,135,292","316,795,998",
2016United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2016,"310,128,422","320,013,196",
2017United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2017,"313,063,463","323,166,595",
2018United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2018,"315,949,914","326,263,559",
2019United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2019,"318,801,466","329,316,118",
2020United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),2020,"321,627,044","332,331,805",
2001United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2001,"1,953,261,384","1,882,918,745",
2002United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2002,"1,976,023,376","1,904,430,405",
2003United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2003,"1,998,573,482","1,925,669,387",
2004United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2004,"2,020,911,938","1,946,720,266",
2005United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2005,"2,043,043,058","1,967,653,093",
2006United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2006,"2,064,968,073","1,988,477,594",
2007United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2007,"2,086,704,259","2,009,204,366",
2008United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2008,"2,108,288,234","2,029,901,523",
2009United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2009,"2,129,765,009","2050648,59",
2010United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2010,"2,151,161,422","2,071,492,623",
2011United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2011,"2,172,470,972","2,092,448,932",
2012United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2012,"2,193,665,069","2113474,71",
2013United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2013,"2,214,716,555","2,134,481,205",
2014United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2014,"2,235,587,858","2,155,344,157",
2015United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2015,"2,256,234,728","2,175,956,844",
2016United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2016,"2,276,647,486","2,196,291,274",
2017United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2017,"2,296,780,604","2,216,319,775",
2018United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2018,"2,316,509,121","2,235,935,981",
2019United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,2019,"2,335,676,321","2,255,015,629",
